#time,accel_x,accel_y,accel_z
534.456579,-11399.171507,4219.173869,1532.190996
534.456895,-11251.130318,3404.947333,842.705048
534.457210,-10658.965565,3108.864956,919.314598
534.457526,-10066.800811,2072.576638,229.828649
534.457842,-9252.574275,1776.494261,-536.266849
534.458158,-9696.697840,1924.535449,-766.095498
534.458473,-9400.615463,1924.535449,-1072.533697
534.458789,-9030.512492,1850.514855,-1455.581446
534.459105,-9178.553681,1776.494261,-1149.143247
534.459421,-9992.780217,1998.556043,-766.095498
534.459736,-9252.574275,2220.617826,-842.705048
534.460052,-9326.594869,2294.638420,-536.266849
534.460368,-8882.471304,2220.617826,-306.438199
534.460684,-9326.594869,2368.659014,-612.876398
534.460999,-8882.471304,2220.617826,459.657299
534.461315,-9178.553681,2294.638420,306.438199
534.461631,-8808.450710,2220.617826,459.657299
534.461947,-9326.594869,1850.514855,383.047749
534.462262,-8586.388927,1924.535449,-383.047749
534.462578,-9104.533087,1110.308913,383.047749
534.462894,-8734.430116,888.247130,76.609550
534.463210,-9178.553681,296.082377,0.000000
534.463525,-9030.512492,0.000000,0.000000
534.463841,-8882.471304,0.000000,-229.828649
534.464157,-8956.491898,-444.123565,-536.266849
534.464473,-9326.594869,-592.164754,-229.828649
534.464788,-9770.718434,-1184.329507,306.438199
534.465104,-9844.739029,-2590.720797,919.314598
534.465420,-10140.821405,-2664.741391,153.219100
534.465736,-9770.718434,-3108.864956,229.828649
534.466051,-9918.759623,-2368.659014,766.095498
534.466367,-10214.842000,-2960.823768,1302.362347
534.466683,-9548.656652,-3775.050304,689.485948
534.466999,-9770.718434,-3997.112087,459.657299
534.467314,-9548.656652,-3478.967927,0.000000
534.467630,-9326.594869,-3997.112087,-306.438199
534.467946,-8438.347739,-2146.597232,-766.095498
534.468262,-7994.224174,-3775.050304,-1302.362347
534.468577,-8660.409521,-4515.256246,-1608.800546
534.468893,-9178.553681,-5921.647536,-1532.190996
534.469209,-8290.306550,-5107.421000,-1072.533697
534.469525,-8068.244768,-5625.565159,76.609550
534.469840,-8364.327145,-3775.050304,-766.095498
534.470156,-9030.512492,-3997.112087,-229.828649
534.470472,-9178.553681,-3701.029710,0.000000
534.470788,-8882.471304,-2590.720797,0.000000
534.471103,-10436.903782,-2072.576638,612.876398
534.471419,-9326.594869,-2220.617826,-76.609550
