#time,accel_x,accel_y,accel_z
1031.799327,-12879.583391,-3108.864956,-383.047749
1031.799643,-11103.089130,-3256.906145,-383.047749
1031.799959,-10436.903782,-4737.318029,842.705048
1031.800275,-9326.594869,-4811.338623,-1915.238745
1031.800591,-8808.450710,-9178.553681,-5898.935335
1031.800906,-9548.656652,-4293.194464,-3370.820191
1031.801222,-11399.171507,-1776.494261,3677.258390
1031.801538,-10732.986159,-1110.308913,4136.915689
1031.801854,-12287.418637,-1258.350101,4903.011187
1031.802170,-11029.068536,-592.164754,5209.449386
1031.802486,-12361.439231,-666.185348,3753.867940
1031.802801,-11695.253884,592.164754,4213.525239
1031.803117,-11251.130318,1776.494261,6435.202183
1031.803433,-9918.759623,814.226536,4979.620737
1031.803749,-9178.553681,0.000000,3907.087040
1031.804065,-7402.059420,1258.350101,4826.401637
1031.804380,-5847.626942,444.123565,5592.497135
1031.804696,-5699.585753,888.247130,4290.134789
1031.805012,-6217.729913,592.164754,2681.334243
1031.805328,-5551.544565,1554.432478,2451.505594
1031.805644,-6143.709319,2294.638420,2451.505594
1031.805960,-6883.915261,4145.153275,4290.134789
1031.806275,-7105.977043,5181.441594,4749.792088
1031.806591,-6883.915261,6957.935855,5056.230287
1031.806907,-8216.285956,8364.327145,6511.811733
1031.807223,-8660.409521,9178.553681,6281.983084
1031.807539,-8586.388927,8882.471304,7201.297681
1031.807854,-8956.491898,8364.327145,6358.592633
1031.808170,-7772.162391,7698.141797,5669.106685
1031.808486,-7698.141797,6513.812290,4979.620737
1031.808802,-7994.224174,4145.153275,6818.249932
1031.809118,-5921.647536,2886.803174,3753.867940
1031.809434,-4959.379811,888.247130,2298.286494
1031.809749,-3849.070898,518.144159,919.314598
1031.810065,-5033.400406,1332.370696,383.047749
1031.810381,-4441.235652,1776.494261,536.266849
1031.810697,-4515.256246,3182.885551,-612.876398
1031.811013,-3108.864956,2220.617826,0.000000
1031.811328,-7920.203579,5699.585753,-459.657299
1031.811644,-4441.235652,1554.432478,-229.828649
1031.811960,-8216.285956,3552.988522,459.657299
1031.812276,-9178.553681,370.102971,229.828649
1031.812592,-8586.388927,148.041188,-919.314598
1031.812908,-5625.565159,-296.082377,-2451.505594
1031.813223,-9104.533087,-2738.761985,-1608.800546
1031.813539,-8512.368333,-962.267725,-4519.963438
1031.813855,-9252.574275,-4589.276840,-5898.935335
1031.814171,-7105.977043,-5107.421000,-6588.421283
1031.814487,-10436.903782,-4737.318029,-7048.078582
1031.814802,-8290.306550,-4663.297435,-5592.497135
1031.815118,-11843.295072,-4441.235652,-5286.058936
1031.815434,-11399.171507,-3552.988522,-3447.429741
1031.815750,-13175.665768,-518.144159,-2451.505594
1031.816066,-13249.686362,-666.185348,-2068.457845
1031.816382,-15174.221811,-518.144159,-1072.533697
1031.816697,-14878.139434,-444.123565,-1149.143247
1031.817013,-13693.809927,-2812.782580,-1455.581446
1031.817329,-12361.439231,-666.185348,-2604.724693
1031.817645,-12731.542202,-4811.338623,-4060.306139
1031.817961,-11103.089130,-3034.844362,-5209.449386
1031.818276,-10658.965565,-5921.647536,-6358.592633
1031.818592,-10288.862594,-6069.688724,-7277.907231
1031.818908,-10066.800811,-7254.018232,-7277.907231
1031.819224,-10436.903782,-7179.997637,-7124.688131
1031.819540,-9844.739029,-5551.544565,-6358.592633
1031.819856,-11177.109724,-5477.523971,-5362.668486
1031.820171,-11103.089130,-4367.215058,-4366.744339
1031.820487,-12139.377449,-2590.720797,-4213.525239
1031.820803,-13101.645173,-740.205942,-2451.505594
1031.821119,-13767.830521,-296.082377,-1072.533697
1031.821435,-14211.954086,592.164754,0.000000
1031.821750,-14434.015869,-888.247130,153.219100
1031.822066,-12657.521608,-1258.350101,536.266849
1031.822382,-12139.377449,-2442.679609,0.000000
1031.822698,-12139.377449,-3034.844362,-153.219100
1031.823014,-11473.192101,-3034.844362,0.000000
1031.823330,-10881.027347,-3997.112087,153.219100
1031.823645,-9400.615463,-6291.750507,-2451.505594
1031.823961,-9548.656652,-7105.977043,-5209.449386
1031.824277,-10066.800811,-2738.761985,-306.438199
1031.824593,-10140.821405,-1184.329507,4596.572988
1031.824909,-8512.368333,-962.267725,4596.572988
1031.825224,-10807.006753,-370.102971,4903.011187
1031.825540,-13323.706956,-962.267725,4443.353888
1031.825856,-11621.233289,740.205942,3907.087040
1031.826172,-11399.171507,222.061783,5209.449386
1031.826488,-9474.636058,962.267725,6128.763984
1031.826804,-9548.656652,962.267725,4519.963438
1031.827119,-8586.388927,888.247130,4136.915689
1031.827435,-7105.977043,888.247130,4903.011187
1031.827751,-6883.915261,1406.391290,4826.401637
1031.828067,-5773.606348,666.185348,4213.525239
1031.828383,-5699.585753,1332.370696,2987.772442
1031.828698,-6217.729913,740.205942,2528.115143
1031.829014,-6735.874072,3330.926739,3294.210641
1031.829330,-6735.874072,6143.709319,4136.915689
1031.829646,-7476.080014,6291.750507,4826.401637
1031.829962,-7031.956449,8364.327145,5898.935335
1031.830278,-7920.203579,9474.636058,6894.859482
1031.830593,-8586.388927,9030.512492,7201.297681
1031.830909,-9030.512492,9030.512492,7048.078582
1031.831225,-8068.244768,9178.553681,6358.592633
1031.831541,-7698.141797,7179.997637,5515.887586
1031.831857,-7698.141797,6661.853478,5056.230287
1031.832172,-7254.018232,3627.009116,5745.716235
1031.832488,-5255.462188,2368.659014,3294.210641
1031.832804,-4515.256246,518.144159,1838.629195
1031.833120,-4441.235652,962.267725,1072.533697
1031.833436,-4441.235652,2590.720797,612.876398
1031.833752,-4515.256246,1036.288319,383.047749
1031.834067,-6291.750507,4367.215058,229.828649
1031.834383,-6735.874072,0.000000,-306.438199
1031.834699,-6365.771101,1554.432478,306.438199
1031.835015,-11769.274478,-296.082377,0.000000
1031.835331,-5329.482782,888.247130,612.876398
1031.835646,-6291.750507,370.102971,-689.485948
1031.835962,-7254.018232,-666.185348,-1455.581446
1031.836278,-10807.006753,-1110.308913,-2451.505594
1031.836594,-6587.832884,-888.247130,-3217.601092
1031.836910,-7254.018232,-1924.535449,-4826.401637
1031.837225,-7402.059420,-3034.844362,-5592.497135
1031.837541,-10214.842000,-4219.173869,-6894.859482
1031.837857,-7994.224174,-6439.791695,-6052.154434
1031.838173,-10214.842000,-4367.215058,-6358.592633
1031.838489,-11621.233289,-5625.565159,-5439.278036
1031.838805,-11473.192101,-1332.370696,-3677.258390
1031.839120,-12805.562797,-1332.370696,-2145.067394
1031.839436,-14508.036463,-1480.411884,-1225.752797
1031.839752,-15544.324782,-1184.329507,-1149.143247
1031.840068,-13989.892304,-592.164754,-612.876398
1031.840384,-14211.954086,0.000000,-1225.752797
1031.840699,-12805.562797,-2368.659014,-2221.676944
1031.841015,-12509.480420,-3997.112087,-3524.039291
1031.841331,-11029.068536,-5033.400406,-5439.278036
1031.841647,-11177.109724,-6365.771101,-6665.030833
1031.841963,-10584.944971,-7994.224174,-7048.078582
1031.842279,-9474.636058,-7105.977043,-7507.735880
1031.842594,-9770.718434,-7328.038826,-8120.612279
1031.842910,-9178.553681,-6735.874072,-6894.859482
1031.843226,-10510.924376,-5403.503377,-5975.544884
1031.843542,-12139.377449,-4293.194464,-4903.011187
